Mode,Backend,M,N,k,MPI_Ranks,GridRows,GridCols,OMP_Threads,CUDA_Arch,Run,ParallelTime,SequentialTime,RelativeError,GFLOPS,SpeedUp
Serial,OMP,2000,2000,128,1,0,0,1,,3,0.080730,0.000000,0.00e+00,12.6843,0.0000
Naive_SMP,OMP,2000,2000,128,1,0,0,40,,1,0.093458,0.104362,0.00e+00,10.9568,1.1167
Naive_SMP,OMP,2000,2000,128,1,0,0,40,,2,0.093655,0.000000,0.00e+00,10.9337,0.0000
Naive_SMP,OMP,2000,2000,128,1,0,0,40,,3,0.093691,0.000000,0.00e+00,10.9296,0.0000
Naive_Hybrid,OMP,2000,2000,128,2,0,0,20,,1,0.028039,0.103796,0.00e+00,36.5201,3.7018
Naive_Hybrid,OMP,2000,2000,128,2,0,0,20,,2,0.023528,0.000000,0.00e+00,43.5225,0.0000
Naive_Hybrid,OMP,2000,2000,128,2,0,0,20,,3,0.021911,0.000000,0.00e+00,46.7340,0.0000
Opt_SMP,OMP,2000,2000,128,1,0,0,40,,1,0.060969,0.104217,0.00e+00,16.7955,1.7093
Opt_SMP,OMP,2000,2000,128,1,0,0,40,,2,0.060138,0.000000,0.00e+00,17.0274,0.0000
Opt_SMP,OMP,2000,2000,128,1,0,0,40,,3,0.059723,0.000000,0.00e+00,17.1459,0.0000
Opt_Hybrid,OMP,2000,2000,128,2,0,0,20,,1,0.021050,0.101689,0.00e+00,48.6463,4.8309
Opt_Hybrid,OMP,2000,2000,128,2,0,0,20,,2,0.020511,0.000000,0.00e+00,49.9237,0.0000
Opt_Hybrid,OMP,2000,2000,128,2,0,0,20,,3,0.022572,0.000000,0.00e+00,45.3660,0.0000
Opt_Hybrid,OMP,2000,2000,128,4,0,0,10,,1,0.004088,0.108011,1.66e-06,250.4875,26.4212
Opt_Hybrid,OMP,2000,2000,128,4,0,0,10,,2,0.004166,0.000000,0.00e+00,245.8222,0.0000
Opt_Hybrid,OMP,2000,2000,128,4,0,0,10,,3,0.004114,0.000000,0.00e+00,248.9029,0.0000
Opt_Hybrid,OMP,2000,2000,128,8,0,0,5,,1,0.008199,0.113383,1.66e-06,124.8982,13.8295
Opt_Hybrid,OMP,2000,2000,128,8,0,0,5,,2,0.008720,0.000000,0.00e+00,117.4358,0.0000
Opt_Hybrid,OMP,2000,2000,128,8,0,0,5,,3,0.012298,0.000000,0.00e+00,83.2679,0.0000
Opt_Grid1x8,OMP,2000,2000,128,8,1,8,1,,1,0.029440,0.112262,1.54e-06,34.7830,3.8133
Opt_Grid1x8,OMP,2000,2000,128,8,1,8,1,,2,0.029644,0.000000,0.00e+00,34.5438,0.0000
Opt_Grid1x8,OMP,2000,2000,128,8,1,8,1,,3,0.028897,0.000000,0.00e+00,35.4358,0.0000
Opt_Grid8x1,OMP,2000,2000,128,8,8,1,1,,1,0.047127,0.106792,0.00e+00,21.7283,2.2660
Opt_Grid8x1,OMP,2000,2000,128,8,8,1,1,,2,0.048100,0.000000,0.00e+00,21.2891,0.0000
Opt_Grid8x1,OMP,2000,2000,128,8,8,1,1,,3,0.048003,0.000000,0.00e+00,21.3319,0.0000
Opt_Grid2x4,OMP,2000,2000,128,8,2,4,1,,1,0.029078,0.111290,1.65e-06,35.2150,3.8272
Opt_Grid2x4,OMP,2000,2000,128,8,2,4,1,,2,0.028279,0.000000,0.00e+00,36.2102,0.0000
Opt_Grid2x4,OMP,2000,2000,128,8,2,4,1,,3,0.029956,0.000000,0.00e+00,34.1833,0.0000
Serial,OMP,2000,4000,64,1,0,0,1,,1,0.077088,0.103622,0.00e+00,13.2836,1.3442
Serial,OMP,2000,4000,64,1,0,0,1,,2,0.077806,0.000000,0.00e+00,13.1610,0.0000
Serial,OMP,2000,4000,64,1,0,0,1,,3,0.079256,0.000000,0.00e+00,12.9201,0.0000
Naive_SMP,OMP,2000,4000,64,1,0,0,40,,1,0.101713,0.109863,0.00e+00,10.0675,1.0801
Naive_SMP,OMP,2000,4000,64,1,0,0,40,,2,0.102372,0.000000,0.00e+00,10.0027,0.0000
Naive_SMP,OMP,2000,4000,64,1,0,0,40,,3,0.101642,0.000000,0.00e+00,10.0745,0.0000
Naive_Hybrid,OMP,2000,4000,64,2,0,0,20,,1,0.024998,0.112839,0.00e+00,40.9628,4.5139
Naive_Hybrid,OMP,2000,4000,64,2,0,0,20,,2,0.025342,0.000000,0.00e+00,40.4073,0.0000
Naive_Hybrid,OMP,2000,4000,64,2,0,0,20,,3,0.026834,0.000000,0.00e+00,38.1609,0.0000
Opt_SMP,OMP,2000,4000,64,1,0,0,40,,1,0.063282,0.105624,0.00e+00,16.1816,1.6691
Opt_SMP,OMP,2000,4000,64,1,0,0,40,,2,0.062912,0.000000,0.00e+00,16.2768,0.0000
Opt_SMP,OMP,2000,4000,64,1,0,0,40,,3,0.062733,0.000000,0.00e+00,16.3230,0.0000
Opt_Hybrid,OMP,2000,4000,64,2,0,0,20,,1,0.022044,0.109905,0.00e+00,46.4523,4.9857
Opt_Hybrid,OMP,2000,4000,64,2,0,0,20,,2,0.021899,0.000000,0.00e+00,46.7600,0.0000
Opt_Hybrid,OMP,2000,4000,64,2,0,0,20,,3,0.016912,0.000000,0.00e+00,60.5475,0.0000
Opt_Hybrid,OMP,2000,4000,64,4,0,0,10,,1,0.004309,0.110255,3.29e-06,237.6363,25.5866
Opt_Hybrid,OMP,2000,4000,64,4,0,0,10,,2,0.004198,0.000000,0.00e+00,243.8993,0.0000
Opt_Hybrid,OMP,2000,4000,64,4,0,0,10,,3,0.004310,0.000000,0.00e+00,237.5763,0.0000
Opt_Hybrid,OMP,2000,4000,64,8,0,0,5,,1,0.012698,0.117702,3.29e-06,80.6435,9.2694
Opt_Hybrid,OMP,2000,4000,64,8,0,0,5,,2,0.008099,0.000000,0.00e+00,126.4402,0.0000
Opt_Hybrid,OMP,2000,4000,64,8,0,0,5,,3,0.010118,0.000000,0.00e+00,101.2076,0.0000
Opt_Grid1x8,OMP,2000,4000,64,8,1,8,1,,1,0.031786,0.111885,3.17e-06,32.2154,3.5199
Opt_Grid1x8,OMP,2000,4000,64,8,1,8,1,,2,0.030865,0.000000,0.00e+00,33.1764,0.0000
Opt_Grid1x8,OMP,2000,4000,64,8,1,8,1,,3,0.032118,0.000000,0.00e+00,31.8822,0.0000
Opt_Grid8x1,OMP,2000,4000,64,8,8,1,1,,1,0.048574,0.115823,0.00e+00,21.0814,2.3845
Opt_Grid8x1,OMP,2000,4000,64,8,8,1,1,,2,0.048812,0.000000,0.00e+00,20.9785,0.0000
Opt_Grid8x1,OMP,2000,4000,64,8,8,1,1,,3,0.048570,0.000000,0.00e+00,21.0829,0.0000
Opt_Grid2x4,OMP,2000,4000,64,8,2,4,1,,1,0.029913,0.114810,3.25e-06,34.2330,3.8382
Opt_Grid2x4,OMP,2000,4000,64,8,2,4,1,,2,0.031237,0.000000,0.00e+00,32.7816,0.0000
Opt_Grid2x4,OMP,2000,4000,64,8,2,4,1,,3,0.030444,0.000000,0.00e+00,33.6350,0.0000
Serial,OMP,2000,4000,128,1,0,0,1,,1,0.215966,0.229259,0.00e+00,9.4830,1.0616
Serial,OMP,2000,4000,128,1,0,0,1,,2,0.216368,0.000000,0.00e+00,9.4654,0.0000
Serial,OMP,2000,4000,128,1,0,0,1,,3,0.214511,0.000000,0.00e+00,9.5473,0.0000
Naive_SMP,OMP,2000,4000,128,1,0,0,40,,1,0.192813,0.237428,0.00e+00,10.6217,1.2314
Naive_SMP,OMP,2000,4000,128,1,0,0,40,,2,0.193543,0.000000,0.00e+00,10.5817,0.0000
Naive_SMP,OMP,2000,4000,128,1,0,0,40,,3,0.193759,0.000000,0.00e+00,10.5698,0.0000
Naive_Hybrid,OMP,2000,4000,128,2,0,0,20,,1,0.035327,0.242224,0.00e+00,57.9729,6.8566
Naive_Hybrid,OMP,2000,4000,128,2,0,0,20,,2,0.033270,0.000000,0.00e+00,61.5574,0.0000
Naive_Hybrid,OMP,2000,4000,128,2,0,0,20,,3,0.036068,0.000000,0.00e+00,56.7809,0.0000
Opt_SMP,OMP,2000,4000,128,1,0,0,40,,1,0.155140,0.232645,0.00e+00,13.2009,1.4996
Opt_SMP,OMP,2000,4000,128,1,0,0,40,,2,0.154563,0.000000,0.00e+00,13.2503,0.0000
Opt_SMP,OMP,2000,4000,128,1,0,0,40,,3,0.155084,0.000000,0.00e+00,13.2058,0.0000
Opt_Hybrid,OMP,2000,4000,128,2,0,0,20,,1,0.028470,0.241681,0.00e+00,71.9346,8.4889
Opt_Hybrid,OMP,2000,4000,128,2,0,0,20,,2,0.027085,0.000000,0.00e+00,75.6147,0.0000
Opt_Hybrid,OMP,2000,4000,128,2,0,0,20,,3,0.028874,0.000000,0.00e+00,70.9292,0.0000
Opt_Hybrid,OMP,2000,4000,128,4,0,0,10,,1,0.010422,0.244790,3.46e-06,196.5076,23.4878
Opt_Hybrid,OMP,2000,4000,128,4,0,0,10,,2,0.010474,0.000000,0.00e+00,195.5278,0.0000
Opt_Hybrid,OMP,2000,4000,128,4,0,0,10,,3,0.010476,0.000000,0.00e+00,195.4881,0.0000
Opt_Hybrid,OMP,2000,4000,128,8,0,0,5,,1,0.024759,0.255170,3.46e-06,82.7158,10.3060
Opt_Hybrid,OMP,2000,4000,128,8,0,0,5,,2,0.023779,0.000000,0.00e+00,86.1258,0.0000
Opt_Hybrid,OMP,2000,4000,128,8,0,0,5,,3,0.025499,0.000000,0.00e+00,80.3155,0.0000
Opt_Grid1x8,OMP,2000,4000,128,8,1,8,1,,1,0.057709,0.241636,3.31e-06,35.4881,4.1871
Opt_Grid1x8,OMP,2000,4000,128,8,1,8,1,,2,0.059053,0.000000,0.00e+00,34.6805,0.0000
Opt_Grid1x8,OMP,2000,4000,128,8,1,8,1,,3,0.059287,0.000000,0.00e+00,34.5440,0.0000
Opt_Grid8x1,OMP,2000,4000,128,8,8,1,1,,1,0.097938,0.244441,0.00e+00,20.9112,2.4959
Opt_Grid8x1,OMP,2000,4000,128,8,8,1,1,,2,0.097564,0.000000,0.00e+00,20.9914,0.0000
Opt_Grid8x1,OMP,2000,4000,128,8,8,1,1,,3,0.097567,0.000000,0.00e+00,20.9907,0.0000
Opt_Grid2x4,OMP,2000,4000,128,8,2,4,1,,1,0.067663,0.250053,3.49e-06,30.2677,3.6956
Opt_Grid2x4,OMP,2000,4000,128,8,2,4,1,,2,0.067568,0.000000,0.00e+00,30.3101,0.0000
Opt_Grid2x4,OMP,2000,4000,128,8,2,4,1,,3,0.064867,0.000000,0.00e+00,31.5721,0.0000
Serial,OMP,4000,2000,64,1,0,0,1,,1,0.067865,0.100157,0.00e+00,15.0889,1.4758
Serial,OMP,4000,2000,64,1,0,0,1,,2,0.068646,0.000000,0.00e+00,14.9171,0.0000
Serial,OMP,4000,2000,64,1,0,0,1,,3,0.069602,0.000000,0.00e+00,14.7122,0.0000
Naive_SMP,OMP,4000,2000,64,1,0,0,40,,1,0.098946,0.100047,0.00e+00,10.3490,1.0111
Naive_SMP,OMP,4000,2000,64,1,0,0,40,,2,0.098928,0.000000,0.00e+00,10.3509,0.0000
Naive_SMP,OMP,4000,2000,64,1,0,0,40,,3,0.100789,0.000000,0.00e+00,10.1598,0.0000
Naive_Hybrid,OMP,4000,2000,64,2,0,0,20,,1,0.026544,0.103277,0.00e+00,38.5776,3.8908
Naive_Hybrid,OMP,4000,2000,64,2,0,0,20,,2,0.024804,0.000000,0.00e+00,41.2842,0.0000
Naive_Hybrid,OMP,4000,2000,64,2,0,0,20,,3,0.025029,0.000000,0.00e+00,40.9124,0.0000
Opt_SMP,OMP,4000,2000,64,1,0,0,40,,1,0.060585,0.100447,0.00e+00,16.9020,1.6580
Opt_SMP,OMP,4000,2000,64,1,0,0,40,,2,0.060917,0.000000,0.00e+00,16.8098,0.0000
Opt_SMP,OMP,4000,2000,64,1,0,0,40,,3,0.060789,0.000000,0.00e+00,16.8451,0.0000
Opt_Hybrid,OMP,4000,2000,64,2,0,0,20,,1,0.021565,0.103050,0.00e+00,47.4839,4.7785
Opt_Hybrid,OMP,4000,2000,64,2,0,0,20,,2,0.017100,0.000000,0.00e+00,59.8842,0.0000
Opt_Hybrid,OMP,4000,2000,64,2,0,0,20,,3,0.015667,0.000000,0.00e+00,65.3585,0.0000
Opt_Hybrid,OMP,4000,2000,64,4,0,0,10,,1,0.004146,0.103875,1.65e-06,246.9972,25.0555
Opt_Hybrid,OMP,4000,2000,64,4,0,0,10,,2,0.004105,0.000000,0.00e+00,249.4765,0.0000
Opt_Hybrid,OMP,4000,2000,64,4,0,0,10,,3,0.004067,0.000000,0.00e+00,251.8054,0.0000
Opt_Hybrid,OMP,4000,2000,64,8,0,0,5,,1,0.009553,0.101946,1.65e-06,107.1886,10.6713
Opt_Hybrid,OMP,4000,2000,64,8,0,0,5,,2,0.009802,0.000000,0.00e+00,104.4700,0.0000
Opt_Hybrid,OMP,4000,2000,64,8,0,0,5,,3,0.010260,0.000000,0.00e+00,99.8021,0.0000
Opt_Grid1x8,OMP,4000,2000,64,8,1,8,1,,1,0.031291,0.108512,1.45e-06,32.7255,3.4679
Opt_Grid1x8,OMP,4000,2000,64,8,1,8,1,,2,0.030728,0.000000,0.00e+00,33.3241,0.0000
Opt_Grid1x8,OMP,4000,2000,64,8,1,8,1,,3,0.030976,0.000000,0.00e+00,33.0577,0.0000
Opt_Grid8x1,OMP,4000,2000,64,8,8,1,1,,1,0.035488,0.108913,0.00e+00,28.8545,3.0690
Opt_Grid8x1,OMP,4000,2000,64,8,8,1,1,,2,0.034453,0.000000,0.00e+00,29.7215,0.0000
Opt_Grid8x1,OMP,4000,2000,64,8,8,1,1,,3,0.034301,0.000000,0.00e+00,29.8530,0.0000
Opt_Grid2x4,OMP,4000,2000,64,8,2,4,1,,1,0.030923,0.108147,1.59e-06,33.1149,3.4973
Opt_Grid2x4,OMP,4000,2000,64,8,2,4,1,,2,0.030290,0.000000,0.00e+00,33.8067,0.0000
Opt_Grid2x4,OMP,4000,2000,64,8,2,4,1,,3,0.030551,0.000000,0.00e+00,33.5176,0.0000
Serial,OMP,4000,2000,128,1,0,0,1,,1,0.151248,0.193825,0.00e+00,13.5407,1.2815
Serial,OMP,4000,2000,128,1,0,0,1,,2,0.138559,0.000000,0.00e+00,14.7807,0.0000
Serial,OMP,4000,2000,128,1,0,0,1,,3,0.151506,0.000000,0.00e+00,13.5176,0.0000
Naive_SMP,OMP,4000,2000,128,1,0,0,40,,1,0.186268,0.194396,0.00e+00,10.9949,1.0436
Naive_SMP,OMP,4000,2000,128,1,0,0,40,,2,0.187708,0.000000,0.00e+00,10.9106,0.0000
Naive_SMP,OMP,4000,2000,128,1,0,0,40,,3,0.187701,0.000000,0.00e+00,10.9110,0.0000
Naive_Hybrid,OMP,4000,2000,128,2,0,0,20,,1,0.036109,0.196233,0.00e+00,56.7176,5.4345
Naive_Hybrid,OMP,4000,2000,128,2,0,0,20,,2,0.035079,0.000000,0.00e+00,58.3822,0.0000
Naive_Hybrid,OMP,4000,2000,128,2,0,0,20,,3,0.036906,0.000000,0.00e+00,55.4917,0.0000
Opt_SMP,OMP,4000,2000,128,1,0,0,40,,1,0.117879,0.183734,0.00e+00,17.3737,1.5587
Opt_SMP,OMP,4000,2000,128,1,0,0,40,,2,0.125727,0.000000,0.00e+00,16.2892,0.0000
Opt_SMP,OMP,4000,2000,128,1,0,0,40,,3,0.121973,0.000000,0.00e+00,16.7906,0.0000
Opt_Hybrid,OMP,4000,2000,128,2,0,0,20,,1,0.028017,0.211672,0.00e+00,73.0997,7.5553
Opt_Hybrid,OMP,4000,2000,128,2,0,0,20,,2,0.027217,0.000000,0.00e+00,75.2472,0.0000
Opt_Hybrid,OMP,4000,2000,128,2,0,0,20,,3,0.027233,0.000000,0.00e+00,75.2033,0.0000
Opt_Hybrid,OMP,4000,2000,128,4,0,0,10,,1,0.008153,0.204278,1.66e-06,251.1818,25.0542
Opt_Hybrid,OMP,4000,2000,128,4,0,0,10,,2,0.007937,0.000000,0.00e+00,258.0385,0.0000
Opt_Hybrid,OMP,4000,2000,128,4,0,0,10,,3,0.007899,0.000000,0.00e+00,259.2654,0.0000
Opt_Hybrid,OMP,4000,2000,128,8,0,0,5,,1,0.016923,0.207382,1.66e-06,121.0171,12.2543
Opt_Hybrid,OMP,4000,2000,128,8,0,0,5,,2,0.019640,0.000000,0.00e+00,104.2755,0.0000
Opt_Hybrid,OMP,4000,2000,128,8,0,0,5,,3,0.020821,0.000000,0.00e+00,98.3606,0.0000
Opt_Grid1x8,OMP,4000,2000,128,8,1,8,1,,1,0.057606,0.214516,1.54e-06,35.5519,3.7239
Opt_Grid1x8,OMP,4000,2000,128,8,1,8,1,,2,0.057401,0.000000,0.00e+00,35.6789,0.0000
Opt_Grid1x8,OMP,4000,2000,128,8,1,8,1,,3,0.057792,0.000000,0.00e+00,35.4373,0.0000
Opt_Grid8x1,OMP,4000,2000,128,8,8,1,1,,1,0.096301,0.209533,0.00e+00,21.2667,2.1758
Opt_Grid8x1,OMP,4000,2000,128,8,8,1,1,,2,0.097169,0.000000,0.00e+00,21.0767,0.0000
Opt_Grid8x1,OMP,4000,2000,128,8,8,1,1,,3,0.095392,0.000000,0.00e+00,21.4694,0.0000
Opt_Grid2x4,OMP,4000,2000,128,8,2,4,1,,1,0.057471,0.216210,1.65e-06,35.6352,3.7621
Opt_Grid2x4,OMP,4000,2000,128,8,2,4,1,,2,0.057871,0.000000,0.00e+00,35.3890,0.0000
Opt_Grid2x4,OMP,4000,2000,128,8,2,4,1,,3,0.058805,0.000000,0.00e+00,34.8269,0.0000
Serial,OMP,6000,2000,64,1,0,0,1,,1,0.105517,0.144759,0.00e+00,14.5568,1.3719
Serial,OMP,6000,2000,64,1,0,0,1,,2,0.105261,0.000000,0.00e+00,14.5923,0.0000
Serial,OMP,6000,2000,64,1,0,0,1,,3,0.105629,0.000000,0.00e+00,14.5414,0.0000
Naive_SMP,OMP,6000,2000,64,1,0,0,40,,1,0.154072,0.145237,0.00e+00,9.9694,0.9427
Naive_SMP,OMP,6000,2000,64,1,0,0,40,,2,0.149242,0.000000,0.00e+00,10.2920,0.0000
Naive_SMP,OMP,6000,2000,64,1,0,0,40,,3,0.148232,0.000000,0.00e+00,10.3621,0.0000
Naive_Hybrid,OMP,6000,2000,64,2,0,0,20,,1,0.028611,0.144442,0.00e+00,53.6851,5.0484
Naive_Hybrid,OMP,6000,2000,64,2,0,0,20,,2,0.022726,0.000000,0.00e+00,67.5880,0.0000
Naive_Hybrid,OMP,6000,2000,64,2,0,0,20,,3,0.032798,0.000000,0.00e+00,46.8321,0.0000
Opt_SMP,OMP,6000,2000,64,1,0,0,40,,1,0.091426,0.143984,0.00e+00,16.8005,1.5749
Opt_SMP,OMP,6000,2000,64,1,0,0,40,,2,0.092114,0.000000,0.00e+00,16.6750,0.0000
Opt_SMP,OMP,6000,2000,64,1,0,0,40,,3,0.091418,0.000000,0.00e+00,16.8020,0.0000
Opt_Hybrid,OMP,6000,2000,64,2,0,0,20,,1,0.023717,0.146902,0.00e+00,64.7626,6.1938
Opt_Hybrid,OMP,6000,2000,64,2,0,0,20,,2,0.024971,0.000000,0.00e+00,61.5110,0.0000
Opt_Hybrid,OMP,6000,2000,64,2,0,0,20,,3,0.024212,0.000000,0.00e+00,63.4394,0.0000
Opt_Hybrid,OMP,6000,2000,64,4,0,0,10,,1,0.006034,0.145319,1.65e-06,254.5388,24.0817
Opt_Hybrid,OMP,6000,2000,64,4,0,0,10,,2,0.006161,0.000000,0.00e+00,249.2961,0.0000
Opt_Hybrid,OMP,6000,2000,64,4,0,0,10,,3,0.006029,0.000000,0.00e+00,254.7577,0.0000
Opt_Hybrid,OMP,6000,2000,64,8,0,0,5,,1,0.014722,0.151989,1.65e-06,104.3320,10.3238
Opt_Hybrid,OMP,6000,2000,64,8,0,0,5,,2,0.017126,0.000000,0.00e+00,89.6886,0.0000
Opt_Hybrid,OMP,6000,2000,64,8,0,0,5,,3,0.015449,0.000000,0.00e+00,99.4213,0.0000
Opt_Grid1x8,OMP,6000,2000,64,8,1,8,1,,1,0.046445,0.155467,1.45e-06,33.0714,3.3473
Opt_Grid1x8,OMP,6000,2000,64,8,1,8,1,,2,0.046125,0.000000,0.00e+00,33.3005,0.0000
Opt_Grid1x8,OMP,6000,2000,64,8,1,8,1,,3,0.047492,0.000000,0.00e+00,32.3424,0.0000
Opt_Grid8x1,OMP,6000,2000,64,8,8,1,1,,1,0.051759,0.163877,0.00e+00,29.6760,3.1662
Opt_Grid8x1,OMP,6000,2000,64,8,8,1,1,,2,0.051667,0.000000,0.00e+00,29.7291,0.0000
Opt_Grid8x1,OMP,6000,2000,64,8,8,1,1,,3,0.050901,0.000000,0.00e+00,30.1764,0.0000
Opt_Grid2x4,OMP,6000,2000,64,8,2,4,1,,1,0.045848,0.153078,1.59e-06,33.5017,3.3388
Opt_Grid2x4,OMP,6000,2000,64,8,2,4,1,,2,0.046821,0.000000,0.00e+00,32.8059,0.0000
Opt_Grid2x4,OMP,6000,2000,64,8,2,4,1,,3,0.046544,0.000000,0.00e+00,33.0011,0.0000
Serial,OMP,6000,2000,128,1,0,0,1,,1,0.225375,0.284188,0.00e+00,13.6306,1.2610
Serial,OMP,6000,2000,128,1,0,0,1,,2,0.227403,0.000000,0.00e+00,13.5090,0.0000
Serial,OMP,6000,2000,128,1,0,0,1,,3,0.230047,0.000000,0.00e+00,13.3538,0.0000
Naive_SMP,OMP,6000,2000,128,1,0,0,40,,1,0.284581,0.304634,0.00e+00,10.7948,1.0705
Naive_SMP,OMP,6000,2000,128,1,0,0,40,,2,0.284696,0.000000,0.00e+00,10.7905,0.0000
Naive_SMP,OMP,6000,2000,128,1,0,0,40,,3,0.281398,0.000000,0.00e+00,10.9169,0.0000
Naive_Hybrid,OMP,6000,2000,128,2,0,0,20,,1,0.049842,0.295210,0.00e+00,61.6351,5.9230
Naive_Hybrid,OMP,6000,2000,128,2,0,0,20,,2,0.048765,0.000000,0.00e+00,62.9955,0.0000
Naive_Hybrid,OMP,6000,2000,128,2,0,0,20,,3,0.050000,0.000000,0.00e+00,61.4403,0.0000
Opt_SMP,OMP,6000,2000,128,1,0,0,40,,1,0.189760,0.288236,0.00e+00,16.1889,1.5190
Opt_SMP,OMP,6000,2000,128,1,0,0,40,,2,0.179022,0.000000,0.00e+00,17.1599,0.0000
Opt_SMP,OMP,6000,2000,128,1,0,0,40,,3,0.189144,0.000000,0.00e+00,16.2416,0.0000
Opt_Hybrid,OMP,6000,2000,128,2,0,0,20,,1,0.034137,0.309649,0.00e+00,89.9906,9.0708
Opt_Hybrid,OMP,6000,2000,128,2,0,0,20,,2,0.037753,0.000000,0.00e+00,81.3709,0.0000
Opt_Hybrid,OMP,6000,2000,128,2,0,0,20,,3,0.038452,0.000000,0.00e+00,79.8928,0.0000
Opt_Hybrid,OMP,6000,2000,128,4,0,0,10,,1,0.012159,0.298405,1.66e-06,252.6621,24.5428
Opt_Hybrid,OMP,6000,2000,128,4,0,0,10,,2,0.012257,0.000000,0.00e+00,250.6249,0.0000
Opt_Hybrid,OMP,6000,2000,128,4,0,0,10,,3,0.012287,0.000000,0.00e+00,250.0177,0.0000
Opt_Hybrid,OMP,6000,2000,128,8,0,0,5,,1,0.026977,0.315757,1.66e-06,113.8737,11.7045
Opt_Hybrid,OMP,6000,2000,128,8,0,0,5,,2,0.025441,0.000000,0.00e+00,120.7487,0.0000
Opt_Hybrid,OMP,6000,2000,128,8,0,0,5,,3,0.025424,0.000000,0.00e+00,120.8284,0.0000
Opt_Grid1x8,OMP,6000,2000,128,8,1,8,1,,1,0.089716,0.338457,1.54e-06,34.2413,3.7725
Opt_Grid1x8,OMP,6000,2000,128,8,1,8,1,,2,0.085985,0.000000,0.00e+00,35.7272,0.0000
Opt_Grid1x8,OMP,6000,2000,128,8,1,8,1,,3,0.085789,0.000000,0.00e+00,35.8086,0.0000
Opt_Grid8x1,OMP,6000,2000,128,8,8,1,1,,1,0.143536,0.313686,0.00e+00,21.4022,2.1854
Opt_Grid8x1,OMP,6000,2000,128,8,8,1,1,,2,0.143963,0.000000,0.00e+00,21.3389,0.0000
Opt_Grid8x1,OMP,6000,2000,128,8,8,1,1,,3,0.144967,0.000000,0.00e+00,21.1911,0.0000
Opt_Grid2x4,OMP,6000,2000,128,8,2,4,1,,1,0.087635,0.325482,1.65e-06,35.0545,3.7141
Opt_Grid2x4,OMP,6000,2000,128,8,2,4,1,,2,0.086403,0.000000,0.00e+00,35.5545,0.0000
Opt_Grid2x4,OMP,6000,2000,128,8,2,4,1,,3,0.087470,0.000000,0.00e+00,35.1204,0.0000
Serial,OMP,4000,4000,64,1,0,0,1,,1,0.156385,0.212851,0.00e+00,13.0959,1.3611
Serial,OMP,4000,4000,64,1,0,0,1,,2,0.164656,0.000000,0.00e+00,12.4380,0.0000
Serial,OMP,4000,4000,64,1,0,0,1,,3,0.155794,0.000000,0.00e+00,13.1456,0.0000
Naive_SMP,OMP,4000,4000,64,1,0,0,40,,1,0.205317,0.208049,0.00e+00,9.9748,1.0133
Naive_SMP,OMP,4000,4000,64,1,0,0,40,,2,0.203497,0.000000,0.00e+00,10.0641,0.0000
Naive_SMP,OMP,4000,4000,64,1,0,0,40,,3,0.203445,0.000000,0.00e+00,10.0666,0.0000
Naive_Hybrid,OMP,4000,4000,64,2,0,0,20,,1,0.039672,0.220603,0.00e+00,51.6235,5.5607
Naive_Hybrid,OMP,4000,4000,64,2,0,0,20,,2,0.034907,0.000000,0.00e+00,58.6702,0.0000
Naive_Hybrid,OMP,4000,4000,64,2,0,0,20,,3,0.035447,0.000000,0.00e+00,57.7772,0.0000
Opt_SMP,OMP,4000,4000,64,1,0,0,40,,1,0.131148,0.215950,0.00e+00,15.6160,1.6466
Opt_SMP,OMP,4000,4000,64,1,0,0,40,,2,0.125423,0.000000,0.00e+00,16.3287,0.0000
Opt_SMP,OMP,4000,4000,64,1,0,0,40,,3,0.125225,0.000000,0.00e+00,16.3545,0.0000
Opt_Hybrid,OMP,4000,4000,64,2,0,0,20,,1,0.026595,0.218197,0.00e+00,77.0070,8.2045
Opt_Hybrid,OMP,4000,4000,64,2,0,0,20,,2,0.023899,0.000000,0.00e+00,85.6947,0.0000
Opt_Hybrid,OMP,4000,4000,64,2,0,0,20,,3,0.029065,0.000000,0.00e+00,70.4623,0.0000
Opt_Hybrid,OMP,4000,4000,64,4,0,0,10,,1,0.008564,0.206336,3.29e-06,239.1415,24.0936
Opt_Hybrid,OMP,4000,4000,64,4,0,0,10,,2,0.008426,0.000000,0.00e+00,243.0668,0.0000
Opt_Hybrid,OMP,4000,4000,64,4,0,0,10,,3,0.008459,0.000000,0.00e+00,242.1135,0.0000
Opt_Hybrid,OMP,4000,4000,64,8,0,0,5,,1,0.020038,0.240440,3.29e-06,102.2072,11.9994
Opt_Hybrid,OMP,4000,4000,64,8,0,0,5,,2,0.021086,0.000000,0.00e+00,97.1280,0.0000
Opt_Hybrid,OMP,4000,4000,64,8,0,0,5,,3,0.020096,0.000000,0.00e+00,101.9132,0.0000
Opt_Grid1x8,OMP,4000,4000,64,8,1,8,1,,1,0.060835,0.221440,3.17e-06,33.6647,3.6400
Opt_Grid1x8,OMP,4000,4000,64,8,1,8,1,,2,0.060783,0.000000,0.00e+00,33.6939,0.0000
Opt_Grid1x8,OMP,4000,4000,64,8,1,8,1,,3,0.061228,0.000000,0.00e+00,33.4488,0.0000
Opt_Grid8x1,OMP,4000,4000,64,8,8,1,1,,1,0.096489,0.230654,0.00e+00,21.2253,2.3905
Opt_Grid8x1,OMP,4000,4000,64,8,8,1,1,,2,0.096751,0.000000,0.00e+00,21.1678,0.0000
