Mode,M,N,k,MPI_Ranks,OMP_Threads,Run,ParallelTime,SequentialTime,RelativeError,GFLOPS,SpeedUp
Opt_Hybrid,1000,4000,32,4,10,5,0.002038,0.000000,0.00e+00,125.5888,0.0000
Opt_Hybrid,1000,4000,32,8,5,1,0.006945,0.067138,4.94e-15,36.8608,9.6670
Opt_Hybrid,1000,4000,32,8,5,2,0.007997,0.000000,0.00e+00,32.0121,0.0000
Opt_Hybrid,1000,4000,32,8,5,3,0.006633,0.000000,0.00e+00,38.5938,0.0000
Opt_Hybrid,1000,4000,32,8,5,4,0.007817,0.000000,0.00e+00,32.7482,0.0000
Opt_Hybrid,1000,4000,32,8,5,5,0.007434,0.000000,0.00e+00,34.4377,0.0000
Serial,250,1000,3,1,1,1,0.000548,0.000738,0.00e+00,2.7390,1.3471
Serial,250,1000,3,1,1,2,0.000568,0.000000,0.00e+00,2.6411,0.0000
Serial,250,1000,3,1,1,3,0.000546,0.000000,0.00e+00,2.7476,0.0000
Serial,250,1000,3,1,1,4,0.000556,0.000000,0.00e+00,2.7000,0.0000
Serial,250,1000,3,1,1,5,0.000555,0.000000,0.00e+00,2.7007,0.0000
Naive_SMP,250,1000,3,1,40,1,0.000873,0.000858,0.00e+00,1.7178,0.9829
Naive_SMP,250,1000,3,1,40,2,0.000895,0.000000,0.00e+00,1.6751,0.0000
Naive_SMP,250,1000,3,1,40,3,0.000853,0.000000,0.00e+00,1.7581,0.0000
Naive_SMP,250,1000,3,1,40,4,0.001062,0.000000,0.00e+00,1.4118,0.0000
Naive_SMP,250,1000,3,1,40,5,0.000853,0.000000,0.00e+00,1.7589,0.0000
Naive_Hybrid,250,1000,3,2,20,1,0.000064,0.001047,0.00e+00,23.3083,16.2744
Naive_Hybrid,250,1000,3,2,20,2,0.000066,0.000000,0.00e+00,22.8356,0.0000
Naive_Hybrid,250,1000,3,2,20,3,0.000063,0.000000,0.00e+00,23.8880,0.0000
Naive_Hybrid,250,1000,3,2,20,4,0.000061,0.000000,0.00e+00,24.7401,0.0000
Naive_Hybrid,250,1000,3,2,20,5,0.000063,0.000000,0.00e+00,23.8701,0.0000
Opt_SMP,250,1000,3,1,40,1,0.000733,0.000781,0.00e+00,2.0461,1.0649
Opt_SMP,250,1000,3,1,40,2,0.000731,0.000000,0.00e+00,2.0531,0.0000
Opt_SMP,250,1000,3,1,40,3,0.000714,0.000000,0.00e+00,2.1013,0.0000
Opt_SMP,250,1000,3,1,40,4,0.000686,0.000000,0.00e+00,2.1851,0.0000
Opt_SMP,250,1000,3,1,40,5,0.000686,0.000000,0.00e+00,2.1870,0.0000
Opt_Hybrid,250,1000,3,2,20,1,0.000041,0.001046,0.00e+00,36.4408,25.4220
Opt_Hybrid,250,1000,3,2,20,2,0.000043,0.000000,0.00e+00,34.7535,0.0000
Opt_Hybrid,250,1000,3,2,20,3,0.000042,0.000000,0.00e+00,35.7876,0.0000
Opt_Hybrid,250,1000,3,2,20,4,0.000043,0.000000,0.00e+00,35.2681,0.0000
Opt_Hybrid,250,1000,3,2,20,5,0.000041,0.000000,0.00e+00,37.0269,0.0000
Opt_Hybrid,250,1000,3,4,10,1,0.000045,0.000891,2.19e-15,33.4757,19.8916
Opt_Hybrid,250,1000,3,4,10,2,0.000043,0.000000,0.00e+00,34.7389,0.0000
Opt_Hybrid,250,1000,3,4,10,3,0.000038,0.000000,0.00e+00,39.9259,0.0000
Opt_Hybrid,250,1000,3,4,10,4,0.000043,0.000000,0.00e+00,34.4862,0.0000
Opt_Hybrid,250,1000,3,4,10,5,0.000070,0.000000,0.00e+00,21.4949,0.0000
Opt_Hybrid,250,1000,3,8,5,1,0.003842,0.000773,2.19e-15,0.3905,0.2011
Opt_Hybrid,250,1000,3,8,5,2,0.002541,0.000000,0.00e+00,0.5903,0.0000
Opt_Hybrid,250,1000,3,8,5,3,0.002220,0.000000,0.00e+00,0.6758,0.0000
Opt_Hybrid,250,1000,3,8,5,4,0.003546,0.000000,0.00e+00,0.4230,0.0000
Opt_Hybrid,250,1000,3,8,5,5,0.004200,0.000000,0.00e+00,0.3572,0.0000
Serial,250,1000,6,1,1,1,0.000769,0.001014,0.00e+00,3.8988,1.3180
Serial,250,1000,6,1,1,2,0.000754,0.000000,0.00e+00,3.9766,0.0000
Serial,250,1000,6,1,1,3,0.000735,0.000000,0.00e+00,4.0825,0.0000
Serial,250,1000,6,1,1,4,0.000742,0.000000,0.00e+00,4.0448,0.0000
Serial,250,1000,6,1,1,5,0.000741,0.000000,0.00e+00,4.0473,0.0000
Naive_SMP,250,1000,6,1,40,1,0.001096,0.001027,0.00e+00,2.7367,0.9366
Naive_SMP,250,1000,6,1,40,2,0.001108,0.000000,0.00e+00,2.7077,0.0000
Naive_SMP,250,1000,6,1,40,3,0.001128,0.000000,0.00e+00,2.6586,0.0000
Naive_SMP,250,1000,6,1,40,4,0.001149,0.000000,0.00e+00,2.6100,0.0000
Naive_SMP,250,1000,6,1,40,5,0.001134,0.000000,0.00e+00,2.6444,0.0000
Naive_Hybrid,250,1000,6,2,20,1,0.000087,0.001599,0.00e+00,34.3588,18.3108
Naive_Hybrid,250,1000,6,2,20,2,0.000084,0.000000,0.00e+00,35.8419,0.0000
Naive_Hybrid,250,1000,6,2,20,3,0.000078,0.000000,0.00e+00,38.2181,0.0000
Naive_Hybrid,250,1000,6,2,20,4,0.000078,0.000000,0.00e+00,38.4607,0.0000
Naive_Hybrid,250,1000,6,2,20,5,0.000076,0.000000,0.00e+00,39.3535,0.0000
Opt_SMP,250,1000,6,1,40,1,0.000855,0.000994,0.00e+00,3.5079,1.1622
Opt_SMP,250,1000,6,1,40,2,0.000855,0.000000,0.00e+00,3.5074,0.0000
Opt_SMP,250,1000,6,1,40,3,0.000853,0.000000,0.00e+00,3.5151,0.0000
Opt_SMP,250,1000,6,1,40,4,0.000899,0.000000,0.00e+00,3.3376,0.0000
Opt_SMP,250,1000,6,1,40,5,0.000894,0.000000,0.00e+00,3.3557,0.0000
Opt_Hybrid,250,1000,6,2,20,1,0.000074,0.001597,0.00e+00,40.5394,21.5821
Opt_Hybrid,250,1000,6,2,20,2,0.000061,0.000000,0.00e+00,49.5867,0.0000
Opt_Hybrid,250,1000,6,2,20,3,0.000101,0.000000,0.00e+00,29.5724,0.0000
Opt_Hybrid,250,1000,6,2,20,4,0.000059,0.000000,0.00e+00,50.8114,0.0000
Opt_Hybrid,250,1000,6,2,20,5,0.000070,0.000000,0.00e+00,42.6127,0.0000
Opt_Hybrid,250,1000,6,4,10,1,0.000051,0.001181,1.86e-15,59.2696,23.3250
Opt_Hybrid,250,1000,6,4,10,2,0.000072,0.000000,0.00e+00,41.7878,0.0000
Opt_Hybrid,250,1000,6,4,10,3,0.000053,0.000000,0.00e+00,56.7673,0.0000
Opt_Hybrid,250,1000,6,4,10,4,0.000054,0.000000,0.00e+00,55.1907,0.0000
Opt_Hybrid,250,1000,6,4,10,5,0.000051,0.000000,0.00e+00,59.0763,0.0000
Opt_Hybrid,250,1000,6,8,5,1,0.004564,0.001095,1.86e-15,0.6573,0.2400
Opt_Hybrid,250,1000,6,8,5,2,0.004301,0.000000,0.00e+00,0.6975,0.0000
Opt_Hybrid,250,1000,6,8,5,3,0.004947,0.000000,0.00e+00,0.6064,0.0000
Opt_Hybrid,250,1000,6,8,5,4,0.005193,0.000000,0.00e+00,0.5777,0.0000
Opt_Hybrid,250,1000,6,8,5,5,0.002861,0.000000,0.00e+00,1.0487,0.0000
Serial,250,1000,8,1,1,1,0.000682,0.001165,0.00e+00,5.8664,1.7091
Serial,250,1000,8,1,1,2,0.000681,0.000000,0.00e+00,5.8698,0.0000
Serial,250,1000,8,1,1,3,0.000729,0.000000,0.00e+00,5.4834,0.0000
Serial,250,1000,8,1,1,4,0.000685,0.000000,0.00e+00,5.8388,0.0000
Serial,250,1000,8,1,1,5,0.000684,0.000000,0.00e+00,5.8470,0.0000
Naive_SMP,250,1000,8,1,40,1,0.001316,0.001194,0.00e+00,3.0404,0.9074
Naive_SMP,250,1000,8,1,40,2,0.001445,0.000000,0.00e+00,2.7685,0.0000
Naive_SMP,250,1000,8,1,40,3,0.001255,0.000000,0.00e+00,3.1884,0.0000
Naive_SMP,250,1000,8,1,40,4,0.001300,0.000000,0.00e+00,3.0766,0.0000
Naive_SMP,250,1000,8,1,40,5,0.001266,0.000000,0.00e+00,3.1600,0.0000
Naive_Hybrid,250,1000,8,2,20,1,0.000087,0.001836,0.00e+00,46.1646,21.1950
Naive_Hybrid,250,1000,8,2,20,2,0.000084,0.000000,0.00e+00,47.5299,0.0000
Naive_Hybrid,250,1000,8,2,20,3,0.000084,0.000000,0.00e+00,47.8082,0.0000
Naive_Hybrid,250,1000,8,2,20,4,0.000083,0.000000,0.00e+00,48.0883,0.0000
Naive_Hybrid,250,1000,8,2,20,5,0.000089,0.000000,0.00e+00,45.0380,0.0000
Opt_SMP,250,1000,8,1,40,1,0.000813,0.001339,0.00e+00,4.9197,1.6468
Opt_SMP,250,1000,8,1,40,2,0.000785,0.000000,0.00e+00,5.0978,0.0000
Opt_SMP,250,1000,8,1,40,3,0.000746,0.000000,0.00e+00,5.3649,0.0000
Opt_SMP,250,1000,8,1,40,4,0.000727,0.000000,0.00e+00,5.4986,0.0000
Opt_SMP,250,1000,8,1,40,5,0.000726,0.000000,0.00e+00,5.5102,0.0000
Opt_Hybrid,250,1000,8,2,20,1,0.000044,0.001864,0.00e+00,91.8040,42.7740
Opt_Hybrid,250,1000,8,2,20,2,0.000049,0.000000,0.00e+00,81.8899,0.0000
Opt_Hybrid,250,1000,8,2,20,3,0.000048,0.000000,0.00e+00,84.1393,0.0000
Opt_Hybrid,250,1000,8,2,20,4,0.000047,0.000000,0.00e+00,84.6444,0.0000
Opt_Hybrid,250,1000,8,2,20,5,0.000047,0.000000,0.00e+00,84.5777,0.0000
Opt_Hybrid,250,1000,8,4,10,1,0.000067,0.001436,8.24e-16,59.4631,21.3505
Opt_Hybrid,250,1000,8,4,10,2,0.000052,0.000000,0.00e+00,76.9593,0.0000
Opt_Hybrid,250,1000,8,4,10,3,0.000043,0.000000,0.00e+00,94.0152,0.0000
Opt_Hybrid,250,1000,8,4,10,4,0.000062,0.000000,0.00e+00,64.8558,0.0000
Opt_Hybrid,250,1000,8,4,10,5,0.000054,0.000000,0.00e+00,74.3429,0.0000
Opt_Hybrid,250,1000,8,8,5,1,0.003212,0.001250,8.24e-16,1.2452,0.3891
Opt_Hybrid,250,1000,8,8,5,2,0.004498,0.000000,0.00e+00,0.8892,0.0000
Opt_Hybrid,250,1000,8,8,5,3,0.002546,0.000000,0.00e+00,1.5714,0.0000
Opt_Hybrid,250,1000,8,8,5,4,0.005066,0.000000,0.00e+00,0.7896,0.0000
Opt_Hybrid,250,1000,8,8,5,5,0.004147,0.000000,0.00e+00,0.9646,0.0000
Serial,250,1000,20,1,1,1,0.001207,0.002551,0.00e+00,8.2828,2.1132
Serial,250,1000,20,1,1,2,0.001227,0.000000,0.00e+00,8.1521,0.0000
Serial,250,1000,20,1,1,3,0.001208,0.000000,0.00e+00,8.2804,0.0000
Serial,250,1000,20,1,1,4,0.001208,0.000000,0.00e+00,8.2780,0.0000
Serial,250,1000,20,1,1,5,0.001209,0.000000,0.00e+00,8.2679,0.0000
Naive_SMP,250,1000,20,1,40,1,0.002256,0.002558,0.00e+00,4.4323,1.1337
Naive_SMP,250,1000,20,1,40,2,0.002388,0.000000,0.00e+00,4.1881,0.0000
Naive_SMP,250,1000,20,1,40,3,0.002408,0.000000,0.00e+00,4.1528,0.0000
Naive_SMP,250,1000,20,1,40,4,0.002343,0.000000,0.00e+00,4.2681,0.0000
Naive_SMP,250,1000,20,1,40,5,0.002361,0.000000,0.00e+00,4.2355,0.0000
Naive_Hybrid,250,1000,20,2,20,1,0.000157,0.003859,0.00e+00,63.5032,24.5040
Naive_Hybrid,250,1000,20,2,20,2,0.000158,0.000000,0.00e+00,63.2065,0.0000
Naive_Hybrid,250,1000,20,2,20,3,0.000159,0.000000,0.00e+00,63.0275,0.0000
Naive_Hybrid,250,1000,20,2,20,4,0.000187,0.000000,0.00e+00,53.5733,0.0000
Naive_Hybrid,250,1000,20,2,20,5,0.000159,0.000000,0.00e+00,62.7752,0.0000
Opt_SMP,250,1000,20,1,40,1,0.001296,0.002520,0.00e+00,7.7131,1.9439
Opt_SMP,250,1000,20,1,40,2,0.001318,0.000000,0.00e+00,7.5846,0.0000
Opt_SMP,250,1000,20,1,40,3,0.001365,0.000000,0.00e+00,7.3277,0.0000
Opt_SMP,250,1000,20,1,40,4,0.001355,0.000000,0.00e+00,7.3777,0.0000
Opt_SMP,250,1000,20,1,40,5,0.001376,0.000000,0.00e+00,7.2698,0.0000
Opt_Hybrid,250,1000,20,2,20,1,0.000112,0.003795,0.00e+00,89.4419,33.9418
Opt_Hybrid,250,1000,20,2,20,2,0.000091,0.000000,0.00e+00,110.4177,0.0000
Opt_Hybrid,250,1000,20,2,20,3,0.000086,0.000000,0.00e+00,116.1033,0.0000
Opt_Hybrid,250,1000,20,2,20,4,0.000115,0.000000,0.00e+00,87.0230,0.0000
Opt_Hybrid,250,1000,20,2,20,5,0.000086,0.000000,0.00e+00,115.9892,0.0000
Opt_Hybrid,250,1000,20,4,10,1,0.000081,0.003174,1.24e-15,123.5932,39.2258
Opt_Hybrid,250,1000,20,4,10,2,0.000086,0.000000,0.00e+00,116.7741,0.0000
Opt_Hybrid,250,1000,20,4,10,3,0.000107,0.000000,0.00e+00,93.3646,0.0000
Opt_Hybrid,250,1000,20,4,10,4,0.000083,0.000000,0.00e+00,120.0940,0.0000
Opt_Hybrid,250,1000,20,4,10,5,0.000101,0.000000,0.00e+00,98.5830,0.0000
Opt_Hybrid,250,1000,20,8,5,1,0.002534,0.002705,1.24e-15,3.9462,1.0676
Opt_Hybrid,250,1000,20,8,5,2,0.002799,0.000000,0.00e+00,3.5723,0.0000
Opt_Hybrid,250,1000,20,8,5,3,0.004167,0.000000,0.00e+00,2.3999,0.0000
Opt_Hybrid,250,1000,20,8,5,4,0.003540,0.000000,0.00e+00,2.8248,0.0000
Opt_Hybrid,250,1000,20,8,5,5,0.002343,0.000000,0.00e+00,4.2689,0.0000
Serial,250,1000,32,1,1,1,0.001776,0.003710,0.00e+00,9.0084,2.0886
Serial,250,1000,32,1,1,2,0.002047,0.000000,0.00e+00,7.8148,0.0000
Serial,250,1000,32,1,1,3,0.001815,0.000000,0.00e+00,8.8140,0.0000
Serial,250,1000,32,1,1,4,0.001905,0.000000,0.00e+00,8.3975,0.0000
Serial,250,1000,32,1,1,5,0.001796,0.000000,0.00e+00,8.9063,0.0000
Naive_SMP,250,1000,32,1,40,1,0.003362,0.003719,0.00e+00,4.7596,1.1064
Naive_SMP,250,1000,32,1,40,2,0.003323,0.000000,0.00e+00,4.8151,0.0000
Naive_SMP,250,1000,32,1,40,3,0.003279,0.000000,0.00e+00,4.8799,0.0000
Naive_SMP,250,1000,32,1,40,4,0.003282,0.000000,0.00e+00,4.8745,0.0000
Naive_SMP,250,1000,32,1,40,5,0.003300,0.000000,0.00e+00,4.8478,0.0000
Naive_Hybrid,250,1000,32,2,20,1,0.000234,0.005382,0.00e+00,68.4304,23.0182
Naive_Hybrid,250,1000,32,2,20,2,0.000232,0.000000,0.00e+00,69.0333,0.0000
Naive_Hybrid,250,1000,32,2,20,3,0.000232,0.000000,0.00e+00,68.8984,0.0000
Naive_Hybrid,250,1000,32,2,20,4,0.000233,0.000000,0.00e+00,68.7766,0.0000
Naive_Hybrid,250,1000,32,2,20,5,0.000234,0.000000,0.00e+00,68.5122,0.0000
Opt_SMP,250,1000,32,1,40,1,0.001934,0.003784,0.00e+00,8.2731,1.9568
Opt_SMP,250,1000,32,1,40,2,0.001919,0.000000,0.00e+00,8.3377,0.0000
Opt_SMP,250,1000,32,1,40,3,0.001935,0.000000,0.00e+00,8.2694,0.0000
Opt_SMP,250,1000,32,1,40,4,0.001945,0.000000,0.00e+00,8.2246,0.0000
Opt_SMP,250,1000,32,1,40,5,0.001909,0.000000,0.00e+00,8.3819,0.0000
Opt_Hybrid,250,1000,32,2,20,1,0.000129,0.005382,0.00e+00,124.4378,41.8603
Opt_Hybrid,250,1000,32,2,20,2,0.000129,0.000000,0.00e+00,124.4448,0.0000
Opt_Hybrid,250,1000,32,2,20,3,0.000129,0.000000,0.00e+00,124.2006,0.0000
Opt_Hybrid,250,1000,32,2,20,4,0.000146,0.000000,0.00e+00,109.7249,0.0000
Opt_Hybrid,250,1000,32,2,20,5,0.000129,0.000000,0.00e+00,124.0504,0.0000
Opt_Hybrid,250,1000,32,4,10,1,0.000139,0.004524,1.50e-15,114.8470,32.4720
Opt_Hybrid,250,1000,32,4,10,2,0.000121,0.000000,0.00e+00,131.8706,0.0000
Opt_Hybrid,250,1000,32,4,10,3,0.000121,0.000000,0.00e+00,132.0267,0.0000
Opt_Hybrid,250,1000,32,4,10,4,0.000123,0.000000,0.00e+00,129.6944,0.0000
Opt_Hybrid,250,1000,32,4,10,5,0.000132,0.000000,0.00e+00,121.6661,0.0000
Opt_Hybrid,250,1000,32,8,5,1,0.002698,0.004140,1.50e-15,5.9298,1.5342
Opt_Hybrid,250,1000,32,8,5,2,0.002558,0.000000,0.00e+00,6.2546,0.0000
Opt_Hybrid,250,1000,32,8,5,3,0.002523,0.000000,0.00e+00,6.3428,0.0000
Opt_Hybrid,250,1000,32,8,5,4,0.002835,0.000000,0.00e+00,5.6435,0.0000
Opt_Hybrid,250,1000,32,8,5,5,0.002599,0.000000,0.00e+00,6.1553,0.0000
